person,model
http://xmlns.com/foaf/0.1/person_482,Chrysler
http://xmlns.com/foaf/0.1/person_925,Porsche
http://xmlns.com/foaf/0.1/person_925,Mazda
http://xmlns.com/foaf/0.1/person_925,Porsche
http://xmlns.com/foaf/0.1/person_925,Mazda
http://xmlns.com/foaf/0.1/person_238,Audi
http://xmlns.com/foaf/0.1/person_238,Audi
http://xmlns.com/foaf/0.1/person_799,Chrysler
http://xmlns.com/foaf/0.1/person_799,Pontiac
http://xmlns.com/foaf/0.1/person_799,Chrysler
http://xmlns.com/foaf/0.1/person_799,Pontiac
http://xmlns.com/foaf/0.1/person_244,Chevrolet
http://xmlns.com/foaf/0.1/person_244,Mazda
http://xmlns.com/foaf/0.1/person_244,Chevrolet
http://xmlns.com/foaf/0.1/person_244,Mazda
http://xmlns.com/foaf/0.1/person_192,Ford
http://xmlns.com/foaf/0.1/person_192,Ford
http://xmlns.com/foaf/0.1/person_640,Chrysler
http://xmlns.com/foaf/0.1/person_640,Chrysler
http://xmlns.com/foaf/0.1/person_343,Lexus
http://xmlns.com/foaf/0.1/person_343,Lamborghini
http://xmlns.com/foaf/0.1/person_343,Lexus
http://xmlns.com/foaf/0.1/person_343,Lamborghini
http://xmlns.com/foaf/0.1/person_163,Toyota
http://xmlns.com/foaf/0.1/person_163,Toyota
http://xmlns.com/foaf/0.1/person_28,Cadillac
http://xmlns.com/foaf/0.1/person_28,MINI
http://xmlns.com/foaf/0.1/person_28,Cadillac
http://xmlns.com/foaf/0.1/person_28,MINI
http://xmlns.com/foaf/0.1/person_380,Lincoln
http://xmlns.com/foaf/0.1/person_380,Mazda
http://xmlns.com/foaf/0.1/person_380,Lincoln
http://xmlns.com/foaf/0.1/person_380,Mazda
http://xmlns.com/foaf/0.1/person_730,MINI
http://xmlns.com/foaf/0.1/person_730,MINI
http://xmlns.com/foaf/0.1/person_161,Mitsubishi
http://xmlns.com/foaf/0.1/person_161,GMC
http://xmlns.com/foaf/0.1/person_161,Mitsubishi
http://xmlns.com/foaf/0.1/person_161,GMC
http://xmlns.com/foaf/0.1/person_65,Audi
http://xmlns.com/foaf/0.1/person_65,Nissan
http://xmlns.com/foaf/0.1/person_65,Audi
http://xmlns.com/foaf/0.1/person_65,Nissan
http://xmlns.com/foaf/0.1/person_356,BMW
http://xmlns.com/foaf/0.1/person_356,BMW
http://xmlns.com/foaf/0.1/person_875,Audi
http://xmlns.com/foaf/0.1/person_875,Lincoln
http://xmlns.com/foaf/0.1/person_875,Audi
http://xmlns.com/foaf/0.1/person_875,Lincoln
http://xmlns.com/foaf/0.1/person_306,Hyundai
http://xmlns.com/foaf/0.1/person_306,Mitsubishi
http://xmlns.com/foaf/0.1/person_306,Hyundai
http://xmlns.com/foaf/0.1/person_306,Mitsubishi
http://xmlns.com/foaf/0.1/person_254,Bentley
http://xmlns.com/foaf/0.1/person_254,Bentley
http://xmlns.com/foaf/0.1/person_717,Chevrolet
http://xmlns.com/foaf/0.1/person_717,Jeep
http://xmlns.com/foaf/0.1/person_717,Chevrolet
http://xmlns.com/foaf/0.1/person_717,Jeep
http://xmlns.com/foaf/0.1/person_94,Subaru
http://xmlns.com/foaf/0.1/person_94,Lexus
http://xmlns.com/foaf/0.1/person_94,Subaru
http://xmlns.com/foaf/0.1/person_94,Lexus
http://xmlns.com/foaf/0.1/person_411,Dodge
http://xmlns.com/foaf/0.1/person_411,Mazda
http://xmlns.com/foaf/0.1/person_411,Dodge
http://xmlns.com/foaf/0.1/person_411,Mazda
http://xmlns.com/foaf/0.1/person_529,Volvo
http://xmlns.com/foaf/0.1/person_529,Volvo
http://xmlns.com/foaf/0.1/person_111,Lexus
http://xmlns.com/foaf/0.1/person_111,Chevrolet
http://xmlns.com/foaf/0.1/person_111,Lexus
http://xmlns.com/foaf/0.1/person_111,Chevrolet
http://xmlns.com/foaf/0.1/person_746,Acura
http://xmlns.com/foaf/0.1/person_746,Acura
http://xmlns.com/foaf/0.1/person_572,Mazda
http://xmlns.com/foaf/0.1/person_572,Mazda
http://xmlns.com/foaf/0.1/person_312,Toyota
http://xmlns.com/foaf/0.1/person_312,Suzuki
http://xmlns.com/foaf/0.1/person_312,Toyota
http://xmlns.com/foaf/0.1/person_312,Suzuki
http://xmlns.com/foaf/0.1/person_924,Mitsubishi
http://xmlns.com/foaf/0.1/person_924,Buick
http://xmlns.com/foaf/0.1/person_924,Mitsubishi
http://xmlns.com/foaf/0.1/person_924,Buick
http://xmlns.com/foaf/0.1/person_592,Hyundai
http://xmlns.com/foaf/0.1/person_592,Hyundai
http://xmlns.com/foaf/0.1/person_131,Lamborghini
http://xmlns.com/foaf/0.1/person_131,Lamborghini
http://xmlns.com/foaf/0.1/person_695,Infiniti
http://xmlns.com/foaf/0.1/person_695,Infiniti
http://xmlns.com/foaf/0.1/person_866,Dodge
http://xmlns.com/foaf/0.1/person_866,BMW
http://xmlns.com/foaf/0.1/person_866,Dodge
http://xmlns.com/foaf/0.1/person_866,BMW
http://xmlns.com/foaf/0.1/person_27,Pontiac
http://xmlns.com/foaf/0.1/person_27,Mazda
http://xmlns.com/foaf/0.1/person_27,Pontiac
http://xmlns.com/foaf/0.1/person_27,Mazda
http://xmlns.com/foaf/0.1/person_512,Maybach
http://xmlns.com/foaf/0.1/person_512,Porsche
http://xmlns.com/foaf/0.1/person_512,Maybach
http://xmlns.com/foaf/0.1/person_512,Porsche
http://xmlns.com/foaf/0.1/person_958,Ford
http://xmlns.com/foaf/0.1/person_958,Ford
http://xmlns.com/foaf/0.1/person_212,Mitsubishi
http://xmlns.com/foaf/0.1/person_212,Lincoln
http://xmlns.com/foaf/0.1/person_212,Mitsubishi
http://xmlns.com/foaf/0.1/person_212,Lincoln
http://xmlns.com/foaf/0.1/person_138,BMW
http://xmlns.com/foaf/0.1/person_138,BMW
http://xmlns.com/foaf/0.1/person_160,Dodge
http://xmlns.com/foaf/0.1/person_160,Jeep
http://xmlns.com/foaf/0.1/person_160,Dodge
http://xmlns.com/foaf/0.1/person_160,Jeep
http://xmlns.com/foaf/0.1/person_668,Isuzu
http://xmlns.com/foaf/0.1/person_668,Isuzu
http://xmlns.com/foaf/0.1/person_699,Mitsubishi
http://xmlns.com/foaf/0.1/person_699,Subaru
http://xmlns.com/foaf/0.1/person_699,Mitsubishi
http://xmlns.com/foaf/0.1/person_699,Subaru
http://xmlns.com/foaf/0.1/person_773,Dodge
http://xmlns.com/foaf/0.1/person_773,Dodge
http://xmlns.com/foaf/0.1/person_395,Dodge
http://xmlns.com/foaf/0.1/person_395,Mazda
http://xmlns.com/foaf/0.1/person_395,Dodge
http://xmlns.com/foaf/0.1/person_395,Mazda
http://xmlns.com/foaf/0.1/person_216,Subaru
http://xmlns.com/foaf/0.1/person_216,Subaru
http://xmlns.com/foaf/0.1/person_528,Lincoln
http://xmlns.com/foaf/0.1/person_528,Lincoln
http://xmlns.com/foaf/0.1/person_323,Oldsmobile
http://xmlns.com/foaf/0.1/person_323,Oldsmobile
http://xmlns.com/foaf/0.1/person_476,Kia
http://xmlns.com/foaf/0.1/person_476,Audi
http://xmlns.com/foaf/0.1/person_476,Kia
http://xmlns.com/foaf/0.1/person_476,Audi
http://xmlns.com/foaf/0.1/person_296,BMW
http://xmlns.com/foaf/0.1/person_296,BMW
http://xmlns.com/foaf/0.1/person_540,Toyota
http://xmlns.com/foaf/0.1/person_540,Toyota
http://xmlns.com/foaf/0.1/person_967,Chevrolet
http://xmlns.com/foaf/0.1/person_967,Chevrolet
http://xmlns.com/foaf/0.1/person_42,Volkswagen
http://xmlns.com/foaf/0.1/person_42,Ford
http://xmlns.com/foaf/0.1/person_42,Volkswagen
http://xmlns.com/foaf/0.1/person_42,Ford
http://xmlns.com/foaf/0.1/person_154,Toyota
http://xmlns.com/foaf/0.1/person_154,Toyota
http://xmlns.com/foaf/0.1/person_503,BMW
http://xmlns.com/foaf/0.1/person_503,BMW
http://xmlns.com/foaf/0.1/person_489,Ford
http://xmlns.com/foaf/0.1/person_489,Lincoln
http://xmlns.com/foaf/0.1/person_489,Ford
http://xmlns.com/foaf/0.1/person_489,Lincoln
http://xmlns.com/foaf/0.1/person_294,Nissan
http://xmlns.com/foaf/0.1/person_294,Porsche
http://xmlns.com/foaf/0.1/person_294,Nissan
http://xmlns.com/foaf/0.1/person_294,Porsche
http://xmlns.com/foaf/0.1/person_720,Subaru
http://xmlns.com/foaf/0.1/person_720,Buick
http://xmlns.com/foaf/0.1/person_720,Subaru
http://xmlns.com/foaf/0.1/person_720,Buick
http://xmlns.com/foaf/0.1/person_327,Isuzu
http://xmlns.com/foaf/0.1/person_327,Isuzu
http://xmlns.com/foaf/0.1/person_544,Daihatsu
http://xmlns.com/foaf/0.1/person_544,Daihatsu
http://xmlns.com/foaf/0.1/person_491,Chrysler
http://xmlns.com/foaf/0.1/person_491,BMW
http://xmlns.com/foaf/0.1/person_491,Chrysler
http://xmlns.com/foaf/0.1/person_491,BMW
http://xmlns.com/foaf/0.1/person_983,Kia
http://xmlns.com/foaf/0.1/person_983,Jeep
http://xmlns.com/foaf/0.1/person_983,Kia
http://xmlns.com/foaf/0.1/person_983,Jeep
http://xmlns.com/foaf/0.1/person_602,Lexus
http://xmlns.com/foaf/0.1/person_602,Dodge
http://xmlns.com/foaf/0.1/person_602,Lexus
http://xmlns.com/foaf/0.1/person_602,Dodge
http://xmlns.com/foaf/0.1/person_839,Jeep
http://xmlns.com/foaf/0.1/person_839,Jeep
http://xmlns.com/foaf/0.1/person_865,Chevrolet
http://xmlns.com/foaf/0.1/person_865,Chevrolet
http://xmlns.com/foaf/0.1/person_834,Suzuki
http://xmlns.com/foaf/0.1/person_834,Chevrolet
http://xmlns.com/foaf/0.1/person_834,Suzuki
http://xmlns.com/foaf/0.1/person_834,Chevrolet
http://xmlns.com/foaf/0.1/person_51,Lincoln
http://xmlns.com/foaf/0.1/person_51,Lincoln
http://xmlns.com/foaf/0.1/person_703,Subaru
http://xmlns.com/foaf/0.1/person_703,Pontiac
http://xmlns.com/foaf/0.1/person_703,Subaru
http://xmlns.com/foaf/0.1/person_703,Pontiac
http://xmlns.com/foaf/0.1/person_667,Nissan
http://xmlns.com/foaf/0.1/person_667,Lexus
http://xmlns.com/foaf/0.1/person_667,Nissan
http://xmlns.com/foaf/0.1/person_667,Lexus
http://xmlns.com/foaf/0.1/person_322,Lotus
http://xmlns.com/foaf/0.1/person_322,Lotus
http://xmlns.com/foaf/0.1/person_881,Pontiac
http://xmlns.com/foaf/0.1/person_881,Nissan
http://xmlns.com/foaf/0.1/person_881,Pontiac
http://xmlns.com/foaf/0.1/person_881,Nissan
http://xmlns.com/foaf/0.1/person_999,Mazda
http://xmlns.com/foaf/0.1/person_999,Mazda
http://xmlns.com/foaf/0.1/person_681,Audi
http://xmlns.com/foaf/0.1/person_681,Hyundai
http://xmlns.com/foaf/0.1/person_681,Audi
http://xmlns.com/foaf/0.1/person_681,Hyundai
http://xmlns.com/foaf/0.1/person_750,Chrysler
http://xmlns.com/foaf/0.1/person_750,Chrysler
http://xmlns.com/foaf/0.1/person_502,Toyota
http://xmlns.com/foaf/0.1/person_502,Toyota
http://xmlns.com/foaf/0.1/person_376,Honda
http://xmlns.com/foaf/0.1/person_376,Honda
http://xmlns.com/foaf/0.1/person_582,Buick
http://xmlns.com/foaf/0.1/person_582,Chrysler
http://xmlns.com/foaf/0.1/person_582,Buick
http://xmlns.com/foaf/0.1/person_582,Chrysler
http://xmlns.com/foaf/0.1/person_181,Chevrolet
http://xmlns.com/foaf/0.1/person_181,Chevrolet
http://xmlns.com/foaf/0.1/person_326,Chevrolet
http://xmlns.com/foaf/0.1/person_326,Chevrolet
http://xmlns.com/foaf/0.1/person_273,BMW
http://xmlns.com/foaf/0.1/person_273,BMW
http://xmlns.com/foaf/0.1/person_982,Mitsubishi
http://xmlns.com/foaf/0.1/person_982,Mitsubishi
http://xmlns.com/foaf/0.1/person_83,BMW
http://xmlns.com/foaf/0.1/person_83,BMW
http://xmlns.com/foaf/0.1/person_10,Porsche
http://xmlns.com/foaf/0.1/person_10,Nissan
http://xmlns.com/foaf/0.1/person_10,Porsche
http://xmlns.com/foaf/0.1/person_10,Nissan
http://xmlns.com/foaf/0.1/person_194,Lincoln
http://xmlns.com/foaf/0.1/person_194,Lincoln
http://xmlns.com/foaf/0.1/person_601,Ford
http://xmlns.com/foaf/0.1/person_601,Ford
http://xmlns.com/foaf/0.1/person_287,Mitsubishi
http://xmlns.com/foaf/0.1/person_287,Mitsubishi
http://xmlns.com/foaf/0.1/person_287,Mitsubishi
http://xmlns.com/foaf/0.1/person_287,Mitsubishi
http://xmlns.com/foaf/0.1/person_345,Porsche
http://xmlns.com/foaf/0.1/person_345,Buick
http://xmlns.com/foaf/0.1/person_345,Porsche
http://xmlns.com/foaf/0.1/person_345,Buick
http://xmlns.com/foaf/0.1/person_864,Suzuki
http://xmlns.com/foaf/0.1/person_864,Buick
http://xmlns.com/foaf/0.1/person_864,Suzuki
http://xmlns.com/foaf/0.1/person_864,Buick
http://xmlns.com/foaf/0.1/person_169,Mitsubishi
http://xmlns.com/foaf/0.1/person_169,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_169,Mitsubishi
http://xmlns.com/foaf/0.1/person_169,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_386,Land Rover
http://xmlns.com/foaf/0.1/person_386,Land Rover
http://xmlns.com/foaf/0.1/person_400,Dodge
http://xmlns.com/foaf/0.1/person_400,Dodge
http://xmlns.com/foaf/0.1/person_735,Chrysler
http://xmlns.com/foaf/0.1/person_735,Lexus
http://xmlns.com/foaf/0.1/person_735,Chrysler
http://xmlns.com/foaf/0.1/person_735,Lexus
http://xmlns.com/foaf/0.1/person_561,Buick
http://xmlns.com/foaf/0.1/person_561,Jeep
http://xmlns.com/foaf/0.1/person_561,Buick
http://xmlns.com/foaf/0.1/person_561,Jeep
http://xmlns.com/foaf/0.1/person_301,Kia
http://xmlns.com/foaf/0.1/person_301,Lincoln
http://xmlns.com/foaf/0.1/person_301,Kia
http://xmlns.com/foaf/0.1/person_301,Lincoln
http://xmlns.com/foaf/0.1/person_349,GMC
http://xmlns.com/foaf/0.1/person_349,GMC
http://xmlns.com/foaf/0.1/person_140,Mitsubishi
http://xmlns.com/foaf/0.1/person_140,Mitsubishi
http://xmlns.com/foaf/0.1/person_809,Ford
http://xmlns.com/foaf/0.1/person_809,Lincoln
http://xmlns.com/foaf/0.1/person_809,Ford
http://xmlns.com/foaf/0.1/person_809,Lincoln
http://xmlns.com/foaf/0.1/person_913,Hyundai
http://xmlns.com/foaf/0.1/person_913,Hyundai
http://xmlns.com/foaf/0.1/person_892,Mitsubishi
http://xmlns.com/foaf/0.1/person_892,Mitsubishi
http://xmlns.com/foaf/0.1/person_221,Chevrolet
http://xmlns.com/foaf/0.1/person_221,Audi
http://xmlns.com/foaf/0.1/person_221,Chevrolet
http://xmlns.com/foaf/0.1/person_221,Audi
http://xmlns.com/foaf/0.1/person_684,Mazda
http://xmlns.com/foaf/0.1/person_684,Mazda
http://xmlns.com/foaf/0.1/person_926,Dodge
http://xmlns.com/foaf/0.1/person_926,Dodge
http://xmlns.com/foaf/0.1/person_501,Pontiac
http://xmlns.com/foaf/0.1/person_501,Suzuki
http://xmlns.com/foaf/0.1/person_501,Pontiac
http://xmlns.com/foaf/0.1/person_501,Suzuki
http://xmlns.com/foaf/0.1/person_581,Mitsubishi
http://xmlns.com/foaf/0.1/person_581,Jeep
http://xmlns.com/foaf/0.1/person_581,Mitsubishi
http://xmlns.com/foaf/0.1/person_581,Jeep
http://xmlns.com/foaf/0.1/person_896,Chevrolet
http://xmlns.com/foaf/0.1/person_896,Suzuki
http://xmlns.com/foaf/0.1/person_896,Chevrolet
http://xmlns.com/foaf/0.1/person_896,Suzuki
http://xmlns.com/foaf/0.1/person_976,Volkswagen
http://xmlns.com/foaf/0.1/person_976,Jaguar
http://xmlns.com/foaf/0.1/person_976,Volkswagen
http://xmlns.com/foaf/0.1/person_976,Jaguar
http://xmlns.com/foaf/0.1/person_241,Hyundai
http://xmlns.com/foaf/0.1/person_241,Suzuki
http://xmlns.com/foaf/0.1/person_241,Hyundai
http://xmlns.com/foaf/0.1/person_241,Suzuki
http://xmlns.com/foaf/0.1/person_16,Porsche
http://xmlns.com/foaf/0.1/person_16,Porsche
http://xmlns.com/foaf/0.1/person_127,GMC
http://xmlns.com/foaf/0.1/person_127,GMC
http://xmlns.com/foaf/0.1/person_344,Mitsubishi
http://xmlns.com/foaf/0.1/person_344,Suzuki
http://xmlns.com/foaf/0.1/person_344,Mitsubishi
http://xmlns.com/foaf/0.1/person_344,Suzuki
http://xmlns.com/foaf/0.1/person_29,Buick
http://xmlns.com/foaf/0.1/person_29,Buick
http://xmlns.com/foaf/0.1/person_168,BMW
http://xmlns.com/foaf/0.1/person_168,Nissan
http://xmlns.com/foaf/0.1/person_168,BMW
http://xmlns.com/foaf/0.1/person_168,Nissan
http://xmlns.com/foaf/0.1/person_688,Ford
http://xmlns.com/foaf/0.1/person_688,Ford
http://xmlns.com/foaf/0.1/person_517,BMW
http://xmlns.com/foaf/0.1/person_517,Lexus
http://xmlns.com/foaf/0.1/person_517,BMW
http://xmlns.com/foaf/0.1/person_517,Lexus
http://xmlns.com/foaf/0.1/person_629,Mazda
http://xmlns.com/foaf/0.1/person_629,Mazda
http://xmlns.com/foaf/0.1/person_300,GMC
http://xmlns.com/foaf/0.1/person_300,GMC
http://xmlns.com/foaf/0.1/person_455,Mazda
http://xmlns.com/foaf/0.1/person_455,Mazda
http://xmlns.com/foaf/0.1/person_31,Porsche
http://xmlns.com/foaf/0.1/person_31,Chevrolet
http://xmlns.com/foaf/0.1/person_31,Porsche
http://xmlns.com/foaf/0.1/person_31,Chevrolet
http://xmlns.com/foaf/0.1/person_348,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_348,Chevrolet
http://xmlns.com/foaf/0.1/person_348,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_348,Chevrolet
http://xmlns.com/foaf/0.1/person_143,Kia
http://xmlns.com/foaf/0.1/person_143,Jeep
http://xmlns.com/foaf/0.1/person_143,Kia
http://xmlns.com/foaf/0.1/person_143,Jeep
http://xmlns.com/foaf/0.1/person_778,GMC
http://xmlns.com/foaf/0.1/person_778,Maybach
http://xmlns.com/foaf/0.1/person_778,GMC
http://xmlns.com/foaf/0.1/person_778,Maybach
http://xmlns.com/foaf/0.1/person_807,Ford
http://xmlns.com/foaf/0.1/person_807,Ford
http://xmlns.com/foaf/0.1/person_478,Dodge
http://xmlns.com/foaf/0.1/person_478,Dodge
http://xmlns.com/foaf/0.1/person_997,GMC
http://xmlns.com/foaf/0.1/person_997,Chevrolet
http://xmlns.com/foaf/0.1/person_997,GMC
http://xmlns.com/foaf/0.1/person_997,Chevrolet
http://xmlns.com/foaf/0.1/person_635,Chevrolet
http://xmlns.com/foaf/0.1/person_635,Mitsubishi
http://xmlns.com/foaf/0.1/person_635,Chevrolet
http://xmlns.com/foaf/0.1/person_635,Mitsubishi
http://xmlns.com/foaf/0.1/person_459,Buick
http://xmlns.com/foaf/0.1/person_459,Buick
http://xmlns.com/foaf/0.1/person_854,Chevrolet
http://xmlns.com/foaf/0.1/person_854,Chevrolet
http://xmlns.com/foaf/0.1/person_533,Kia
http://xmlns.com/foaf/0.1/person_533,Kia
http://xmlns.com/foaf/0.1/person_813,Porsche
http://xmlns.com/foaf/0.1/person_813,Porsche
http://xmlns.com/foaf/0.1/person_480,Jeep
http://xmlns.com/foaf/0.1/person_480,Mercury
http://xmlns.com/foaf/0.1/person_480,Jeep
http://xmlns.com/foaf/0.1/person_480,Mercury
http://xmlns.com/foaf/0.1/person_159,Toyota
http://xmlns.com/foaf/0.1/person_159,Buick
http://xmlns.com/foaf/0.1/person_159,Toyota
http://xmlns.com/foaf/0.1/person_159,Buick
http://xmlns.com/foaf/0.1/person_811,Mercury
http://xmlns.com/foaf/0.1/person_811,MINI
http://xmlns.com/foaf/0.1/person_811,Mercury
http://xmlns.com/foaf/0.1/person_811,MINI
http://xmlns.com/foaf/0.1/person_828,Lincoln
http://xmlns.com/foaf/0.1/person_828,Kia
http://xmlns.com/foaf/0.1/person_828,Lincoln
http://xmlns.com/foaf/0.1/person_828,Kia
http://xmlns.com/foaf/0.1/person_84,Chevrolet
http://xmlns.com/foaf/0.1/person_84,Nissan
http://xmlns.com/foaf/0.1/person_84,Chevrolet
http://xmlns.com/foaf/0.1/person_84,Nissan
http://xmlns.com/foaf/0.1/person_947,Dodge
http://xmlns.com/foaf/0.1/person_947,Dodge
http://xmlns.com/foaf/0.1/person_59,Toyota
http://xmlns.com/foaf/0.1/person_59,Dodge
http://xmlns.com/foaf/0.1/person_59,Toyota
http://xmlns.com/foaf/0.1/person_59,Dodge
http://xmlns.com/foaf/0.1/person_656,Bentley
http://xmlns.com/foaf/0.1/person_656,Ford
http://xmlns.com/foaf/0.1/person_656,Bentley
http://xmlns.com/foaf/0.1/person_656,Ford
http://xmlns.com/foaf/0.1/person_311,Jeep
http://xmlns.com/foaf/0.1/person_311,Jeep
http://xmlns.com/foaf/0.1/person_1000,Subaru
http://xmlns.com/foaf/0.1/person_1000,Subaru
http://xmlns.com/foaf/0.1/person_736,Jaguar
http://xmlns.com/foaf/0.1/person_736,Audi
http://xmlns.com/foaf/0.1/person_736,Jaguar
http://xmlns.com/foaf/0.1/person_736,Audi
http://xmlns.com/foaf/0.1/person_359,Subaru
http://xmlns.com/foaf/0.1/person_359,Mazda
http://xmlns.com/foaf/0.1/person_359,Subaru
http://xmlns.com/foaf/0.1/person_359,Mazda
http://xmlns.com/foaf/0.1/person_870,Chrysler
http://xmlns.com/foaf/0.1/person_870,Chrysler
http://xmlns.com/foaf/0.1/person_30,Buick
http://xmlns.com/foaf/0.1/person_30,Buick
http://xmlns.com/foaf/0.1/person_950,Toyota
http://xmlns.com/foaf/0.1/person_950,Ford
http://xmlns.com/foaf/0.1/person_950,Toyota
http://xmlns.com/foaf/0.1/person_950,Ford
http://xmlns.com/foaf/0.1/person_670,Nissan
http://xmlns.com/foaf/0.1/person_670,Nissan
http://xmlns.com/foaf/0.1/person_417,Honda
http://xmlns.com/foaf/0.1/person_417,Honda
http://xmlns.com/foaf/0.1/person_365,Mitsubishi
http://xmlns.com/foaf/0.1/person_365,Mitsubishi
http://xmlns.com/foaf/0.1/person_571,Oldsmobile
http://xmlns.com/foaf/0.1/person_571,Oldsmobile
http://xmlns.com/foaf/0.1/person_315,Lincoln
http://xmlns.com/foaf/0.1/person_315,Honda
http://xmlns.com/foaf/0.1/person_315,Lincoln
http://xmlns.com/foaf/0.1/person_315,Honda
http://xmlns.com/foaf/0.1/person_262,Buick
http://xmlns.com/foaf/0.1/person_262,Buick
http://xmlns.com/foaf/0.1/person_189,Jaguar
http://xmlns.com/foaf/0.1/person_189,Hyundai
http://xmlns.com/foaf/0.1/person_189,Jaguar
http://xmlns.com/foaf/0.1/person_189,Hyundai
http://xmlns.com/foaf/0.1/person_752,Hyundai
http://xmlns.com/foaf/0.1/person_752,Chevrolet
http://xmlns.com/foaf/0.1/person_752,Hyundai
http://xmlns.com/foaf/0.1/person_752,Chevrolet
http://xmlns.com/foaf/0.1/person_375,Jeep
http://xmlns.com/foaf/0.1/person_375,Ford
http://xmlns.com/foaf/0.1/person_375,Jeep
http://xmlns.com/foaf/0.1/person_375,Ford
http://xmlns.com/foaf/0.1/person_183,Chevrolet
http://xmlns.com/foaf/0.1/person_183,Suzuki
http://xmlns.com/foaf/0.1/person_183,Chevrolet
http://xmlns.com/foaf/0.1/person_183,Suzuki
http://xmlns.com/foaf/0.1/person_897,Chevrolet
http://xmlns.com/foaf/0.1/person_897,Chevrolet
http://xmlns.com/foaf/0.1/person_897,Chevrolet
http://xmlns.com/foaf/0.1/person_897,Chevrolet
http://xmlns.com/foaf/0.1/person_971,Infiniti
http://xmlns.com/foaf/0.1/person_971,Infiniti
http://xmlns.com/foaf/0.1/person_588,Subaru
http://xmlns.com/foaf/0.1/person_588,Subaru
http://xmlns.com/foaf/0.1/person_328,Ford
http://xmlns.com/foaf/0.1/person_328,Ford
http://xmlns.com/foaf/0.1/person_276,Pontiac
http://xmlns.com/foaf/0.1/person_276,Pontiac
http://xmlns.com/foaf/0.1/person_603,Nissan
http://xmlns.com/foaf/0.1/person_603,Porsche
http://xmlns.com/foaf/0.1/person_603,Nissan
